CNPJ;Nome;Site;Perfil;Código
36149707000101;AMUNDI TARGET CONTROLLO - BANCO ITAUBANK S/A;;SEGMENTO BALCÃO;35013.70-1
36149708000156;PI INVEST FD - OPTIMISER - BANCO ITAUBANK S.A.;;SEGMENTO BALCÃO;35054.70-8
36164508000172;FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA INOVASEG - INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36637.00-7
36165005000111;ITAU FLEXPREV TERRA FICFI MULTIMERCADO CP;;SEGMENTO BALCÃO;36710.00-3
36165028000126;ITAU FLEXPREV LISINI PREV FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36682.00-7
36165047000152;ITAU FLEXPREV SOTONIC FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36711.00-2
36165187000120;ITAU MG FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36467.00-2
36165228000189;ITAU ALOCACAO DINAMICA 2.0 FICFI MULTIMERCADO;;SEGMENTO BALCÃO;35366.00-1
36165525000124;ITAU CORPORATE CAPITAL SOBERANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCÃO;35382.00-9
36165547000194;3I ITAU IDEIAS DE INVESTIMENTO BIG TECH ESTRATEGIA PROTEGIDA MULTIMERCADO FUNDO DE INVESTIMENTO;;SEGMENTO BALCÃO;35510.00-8
36174602000102;BAYES CAPITAL MANAGEMENT INVESTIMENTOS LTDA.;;SEGMENTO BALCÃO;41129.00-5
36178266000176;BB RENDA FIXA LONGO PRAZO VERTICE VI CREDITO PRIVADO INVESTIMENTO NO EXTERIOR FI;;SEGMENTO BALCÃO;35990.00-6
36178321000128;BB RENDA FIXA LONGO PRAZO VERTICE VII CREDITO PRIVADO INVESTIMENTO NO EXTERIOR FI;;SEGMENTO BALCÃO;36200.00-1
36178412000163;BRASILPREV TOP VALOR FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;37714.00-8
36178444000169;BRASILPREV TOP TOTAL RETURN FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;37713.00-9
36178520000136;BB ESPELHO MULTIMERCADO CANVAS VECTOR PRIVATE FIC FI;;SEGMENTO BALCÃO;36310.00-1
36178569000199;BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;35991.00-5
36178912000103;SAFRA PREV FARADAY IQ FIC FIM PREVIDENCIARIO;;SEGMENTO BALCÃO;41165.00-7
36179226000149;SAFRA PREV FARADAY ACOES IQ FIC FIA PREVIDENCIARIO;;SEGMENTO BALCÃO;41201.00-2
36180639000143;ITAU FLEXPREV BH OCEANA FICFI MULTIMERCADO CP;;SEGMENTO BALCÃO;36683.00-6
36180672000173;ITAU FLEXPREV GALENA FICFI MULTIMERCADO CP;;SEGMENTO BALCÃO;36697.00-9
36180712000187;ITAU FLEXPREV PROVENCE FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36690.00-6
36180815000147;PPG FUNDO DE INVESTIMENTO MULTIMERCADO FMP CONSERVADOR;;SEGMENTO BALCÃO;36770.00-5
36180871000181;ITAU FLEXPREV ELIM FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36668.00-7
36180900000105;ITAU FLEXPREV GUTA FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36645.00-6
36181728000104;TRUXT BB LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35699.00-8
36181763000123;IRON DOME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP IE;;SEGMENTO BALCÃO;37207.00-3
36181795000129;FUNDO DE INVESTIMENTO MULTIMERCADO A1;;SEGMENTO BALCÃO;35726.00-5
36181846000112;A1 HEGDE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35727.00-4
36181869000127;ONZE ZURICH PREVIDENCIA MODERADA FUNDO DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCÃO;36097.00-1
36181909000130;ONZE ZURICH PREVIDENCIA DEFINITIVA FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35878.00-1
36181984000100;FACT SEED II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36276.00-4
36182047000160;PROVENCE PONTO REAL ESTATE FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;41395.00-4
36182205000182;GALOP CAPITAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35786.00-7
36182250000137;NEO PROVECTUS I FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35605.00-9
36182298000145;ATLAS ONE LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;40872.00-9
36182331000137;MOAT EQUITY HEDGE BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35628.00-0
36182370000134;VINTAGE ASSET ALLOCATION PREVIDENCIARIO ICATU FICFIM;;SEGMENTO BALCÃO;35698.00-9
36182424000161;VINTAGE S ASSET ALLOCATION PREVIDENCIARIO FICFIM;;SEGMENTO BALCÃO;35703.00-4
36200502000103;CHIMERA NPL I FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;37382.00-7
36200654000106;VINCI FULWOOD DESENVOLVIMENTO LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCÃO;38141.00-3
36200677000110;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;;SEGMENTO BALCÃO;41505.00-7
36200701000111;TELLUS DESENVOLVIMENTO LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCÃO;39805.00-1
36233783000109;ACESSO IBIUNA LS 2 MULTIMERCADO FIC FI;;SEGMENTO BALCÃO;37272.00-7
36233817000157;ACESSO ABSOLUTE MACRO 2 MULTIMERCADO FIC FI;;SEGMENTO BALCÃO;37280.00-6
36233848000108;EDUCATION RENDA FIXA FI;;SEGMENTO BALCÃO;37277.00-2
36233867000134;ACESSO PATRIA PIPE ACOES FIC FI;;SEGMENTO BALCÃO;38115.00-8
36233888000150;ACESSO TRUXT LONG BIAS 2 ACOES FIC FI;;SEGMENTO BALCÃO;39047.00-3
36233973000118;SANTANDER PREV RENDA FIXA CREDITO PRIVADO DINAMICO FUNDO DE INVESTIMENTO;;SEGMENTO BALCÃO;39180.00-1
36238874000129;DMCARD SECURITIZADORA S.A.;;SEGMENTO BALCÃO;36130.40-1
36243631000189;FIDUCIA MASTER FIM CREDITO PRIVADO;;SEGMENTO BALCÃO;35883.00-3
36243944000137;FIC DE FIM XP SPECIAL SITUATIONS II CAPITAL CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCÃO;35616.00-5
36244015000142;VERSALHES RECEBIVEIS IMOBILIARIOS - FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCÃO;38696.00-8
36246465000174;MAUA NOVARTIS FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;;SEGMENTO BALCÃO;35968.00-7
36246508000111;MOAT CAPITAL FAPES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;35981.00-8
36246557000154;AZ QUEST MULTI MAX ITAU PREVIDENCIA I FICFIM;;SEGMENTO BALCÃO;36345.00-7
36246590000184;AZ QUEST ACOES ITAU PREVIDENCIA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36462.00-7
36247102000153;BB SUPRA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;;SEGMENTO BALCÃO;36237.00-5
36247487000159;BB TNP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCÃO;36273.00-7
36247540000111;BB ESPELHO MULTIMERCADO AZ QUEST TOTAL RETURN FIC FI;;SEGMENTO BALCÃO;36370.00-3
36247562000181;BB B5C2 FI MM CRED PRIV LP;;SEGMENTO BALCÃO;36692.00-4
36247593000132;BRASILPREV FIX ANNUITY III FI RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCÃO;36665.00-0
36247640000148;BB ESPELHO ACOES TRUXT VALOR PRIVATE FIC FI;;SEGMENTO BALCÃO;36595.00-8
36247749000185;RIZA DAIKON MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35363.00-4
36247795000184;AP LS FUNDO DE INVESTIMENTO DE ACOES;;SEGMENTO BALCÃO;35394.00-4
36247820000120;T8 INVEST FIM CP IE;;SEGMENTO BALCÃO;38735.00-0
36247838000121;MANTOVA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CREDITO PRIVADO;;SEGMENTO BALCÃO;37040.00-2
36247887000164;BS2 BELA VISTA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35531.00-1
36247950000162;BS2 GARDA I FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35567.00-6
36247991000159;FUNDO DE INVESTIMENTO EM ACOES GUAXE MASTER;;SEGMENTO BALCÃO;35791.00-9
36248015000110;RIZA ZINGI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;35543.00-6
36248200000105;ANGA PARTNERSHIP FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;35503.00-8
36248215000173;BS2 LILA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35542.00-7
36248231000166;BS2 ALFA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35553.00-3
36248247000179;BS2 MATISTE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35580.00-7
36248266000103;BTG PACTUAL DISCOVERY INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35462.00-8
36248855000183;ABSOLUTO PARTNERS G FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;;SEGMENTO BALCÃO;35492.00-9
36248893000136;RIZA PANAX III FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;35528.00-7
36249188000153;PRIAR QI FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36001.00-4
36249230000136;ITAU PRIVATE MACRO OPPORTUNITIES MULTIMERCADO FICFI;;SEGMENTO BALCÃO;40801.00-1
36249339000173;ITAU PRIVATE PREV IMP 3 II PERFORMANCE MULTIMERCADO FICFI;;SEGMENTO BALCÃO;35494.00-7
36249351000188;ITAU PRIVATE PREV IMP 3 PERFORMANCE MULTIMERCADO FICFI;;SEGMENTO BALCÃO;35495.00-6
36249366000146;ITAU VERTICE REAL MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;;SEGMENTO BALCÃO;35493.00-8
36249370000104;ITAU PHOENIX IQ ACOES FUNDO DE INVESTIMENTO;;SEGMENTO BALCÃO;36065.00-2
36249385000172;ITAU FLEXPREV SAPUCAI MIRIM FICFI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36643.00-8
36259300000137;ANGA FEEDER CONSIGNADOS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35865.00-7
36262056000161;ATTA FI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35662.00-4
36262163000190;NAVI CRUISE S FI EM COTAS DE FI EM ACOES;;SEGMENTO BALCÃO;36084.00-7
36262300000196;UNIMED INVESTCOOP FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO 30;;SEGMENTO BALCÃO;35995.00-1
36262347000150;AZ QUEST ACOES ITAU PREVIDENCIA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36480.00-3
36262399000126;GUARDIAN HOGAN GLOBAL EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36632.00-2
36262529000120;CRISTO REDENTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP;;SEGMENTO BALCÃO;36004.00-1
36266751000100;CAPTALYS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;SEGMENTO BALCÃO;39881.00-1
36295878000149;FONTE BOA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35360.00-7
36300499000108;CONTEXTO JORNALISMO E ASSESSORIA LTDA;;SEGMENTO BALCÃO;39839.44-8
36312154000166;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SEBRAE MPE;;SEGMENTO BALCÃO;36601.00-2
36318430000101;DCG II ADVISORY FIC DE FIA;;SEGMENTO BALCÃO;35734.00-4
36318438000160;CLARITAS XP LONG BIAS PREVIDENCIA FIFE FIM;;SEGMENTO BALCÃO;36030.00-6
36318449000140;VELT III 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;35715.00-9
36318479000156;COMPASS YIELD 30 FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCÃO;36057.00-3
36318487000100;MAUA XP PREVIDENCIARIO FIFE FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36208.00-3
36318499000127;MAUA XP SEGUROS PREV FIE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36287.00-0
36318507000135;ACADIAN CHINA A SHARES FIC DE FIA IE;;SEGMENTO BALCÃO;38590.00-1
36318516000126;VELT S II FIC DE FIA;;SEGMENTO BALCÃO;35926.00-1
36318534000108;SCHRODER GAIA LONG & SHORT FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36202.00-9
36318550000109;CLARITAS XP SEGUROS LONG BIAS PREVIDENCIA FIE I FIC DE FIM;;SEGMENTO BALCÃO;36031.00-5
36321990000107;AGORACRED S/A SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO;;SEGMENTO BALCÃO;13095.00-2
36326860000167;OCEANA SELECTION S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;;SEGMENTO BALCÃO;36590.00-3
36326996000177;OABPREV CLASSICO ALM FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36280.00-7
36327048000156;PACIFICO LB PREVIDENCIARIO FIM FIFE;;SEGMENTO BALCÃO;36090.00-8
36327192000192;HIX CAPITAL LONG TERM FIA;;SEGMENTO BALCÃO;36045.00-8
36327214000114;DAHLIA 100 ADVISORY XP SEGUROS PREVIDENCIA FIC DE FIM;;SEGMENTO BALCÃO;36088.00-3
36327253000111;PACIFICO LB PREV ADV XP SEG FIC DE FIM;;SEGMENTO BALCÃO;36087.00-4
36327334000111;BRASIL CAPITAL 100 SVP PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36243.00-6
36327347000190;CAPITANIA PREVREIT ADVISORY XP SEG FIE II FIC DE FIM CP;;SEGMENTO BALCÃO;37740.00-3
36327365000172;CAPITANIA PREVREIT ADVISORY XP SEG FIFE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;37563.00-8
36327405000186;GIANT PREV BTG FIE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36485.00-8
36327493000116;ASA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36907.00-5
36327536000163;REAL INVESTOR ALOCACAO FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36625.00-2
36327569000103;GAMA BRIDGEWATER GLOBAL RISK PREMIUM USD FIC FIM IE;;SEGMENTO BALCÃO;36472.00-4
36327622000176;ARX LONG BIASED FIC DE FIA;;SEGMENTO BALCÃO;38732.00-3
36327637000134;APEX VTR LONG BIASED PREV FIE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36253.00-3
36327755000142;ASA STRATEGY FIM;;SEGMENTO BALCÃO;38592.00-9
36327776000168;DAHLIA 100 ADVISORY XP SEGUROS PREVIDENCIA FIE 2 FIC DE FIM;;SEGMENTO BALCÃO;36743.00-1
36327789000137;FP FOF OCCAM INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36594.00-9
36335619000102;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PROVI INCOME SHARE AGREEMENT;;SEGMENTO BALCÃO;40449.00-9
36335774000110;ZC10 FIM CRED PRIV INVESTIDOR PROFISSIONAL;;SEGMENTO BALCÃO;37528.00-5
36346343000150;ITAU MACRO OPPORTUNITIES MULTIMERCADO FICFI;;SEGMENTO BALCÃO;35696.00-1
36346416000103;ITAU ZERAGEM PREV RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;;SEGMENTO BALCÃO;35630.00-5
36347600000178;ITAU GOLD US MULTIMERCADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;;SEGMENTO BALCÃO;35828.00-6
36347815000199;ITAU ACOES DUNAMIS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;;SEGMENTO BALCÃO;35709.00-8
36347890000150;CARTEIRA ITAU DE PREVIDENCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;35617.00-4
36348109000161;ITAU ACOES SMALL CAP INDEX FICFI;;SEGMENTO BALCÃO;36091.00-7
36348219000123;ITAU FLEXPREV OLIMPO V100 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;35854.00-1
36348428000177;ITAU FLEXPREV RENDA FIXA PLATINUM DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;;SEGMENTO BALCÃO;35922.00-5
36351407000100;MANAGER CAPSTONE MACRO FIC FI MULTIMERCADO;;SEGMENTO BALCÃO;36648.00-3
36352241000147;GAMA CREDITO GLOBAL PREV ICATU FIC DE FIM CP;;SEGMENTO BALCÃO;37281.00-5
36352287000166;KIRON PREVIDENCIA XP FIE FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36474.00-2
36352306000154;PACIFICO A3 MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36563.00-9
36352324000136;FRANKLIN WELLINGTON TECHNOLOGY LONG AND SHORT FIM IE;;SEGMENTO BALCÃO;36532.00-9
36352346000104;ARX CREDIT OPPORTUNITIES K FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCÃO;36210.00-8
36352384000159;TORK ICATU PREVIDENCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES FIE;;SEGMENTO BALCÃO;36587.00-9
36352410000149;TORK ICATU PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES FIE I;;SEGMENTO BALCÃO;36588.00-8
36352424000162;GEO SMART BETA DE QUALIDADE EM DOLARES FIC DE FIA IE;;SEGMENTO BALCÃO;37276.00-3
36352438000186;ARX LONG BIASED MASTER FIA;;SEGMENTO BALCÃO;38733.00-2
36352475000194;CONSTELLATION RED FIC DE FIA;;SEGMENTO BALCÃO;36110.00-5
36352498000107;AZ QUEST SUPRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36300.00-4
36352509000140;AZ QUEST SUPRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;36271.00-9
36352521000155;MIDAS FUNDO DE INVESTIMENTO EM RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCÃO;36446.00-9
36352539000157;REAL INVESTOR MASTER FIA - BDR NIVEL I;;SEGMENTO BALCÃO;38246.00-1
36352554000103;SQUADRA LB ST FIC DE FIA;;SEGMENTO BALCÃO;38380.00-8
36352596000136;CONSTELLATION INOVACAO FUNDO DE INVESTIMENTO EM ACOES BDR NIVEL I;;SEGMENTO BALCÃO;37350.00-8
36352601000100;GIANT HANABI FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;37691.00-4
36352610000100;XP CREDITO ESTRUTURADO SEGUROS PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RF;;SEGMENTO BALCÃO;36255.00-1
36352617000113;APEX LONG BIASED 30 FIC DE FIM;;SEGMENTO BALCÃO;35973.00-9
36352626000104;PORTO SEGURO PACIFICO MACRO PREV FIC DE FIM;;SEGMENTO BALCÃO;40083.00-1
36352636000140;VELT ADVISORY XP SEGUROS PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36217.00-1
36352651000198;ATHENA XP SEGUROS PREVIDENCIARIO TIPO 2 100 FIE FIA;;SEGMENTO BALCÃO;36039.00-7
36352662000178;ARX INCOME MASTER FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;39005.00-7
36352690000195;JGP ESG INSTITUCIONAL ADVISORY FIC DE FIA;;SEGMENTO BALCÃO;36680.00-9
36352709000101;JGP ESG INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;36676.00-6
36352736000176;GAMA TOP FIE PREVIDENCIA FIC DE FIRF CREDITO PRIVADO;;SEGMENTO BALCÃO;37270.00-9
36352751000114;PORTO SEGURO ABSOLUTE PREVIDENCIARIO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;;SEGMENTO BALCÃO;41125.00-9
36352767000127;MAN AHL TARGET RISK USD FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36288.00-9
36356210000164;JOEL DIAS BARCELLOS - ME;;SEGMENTO BALCÃO;34189.44-7
36368438000174;RF TRUCK - FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO - INVESTIDOR PROFISSIONAL;;SEGMENTO BALCÃO;37961.00-2
36368581000166;OCCAM ALFAPREV - FIC FIM - PREVIDENCIARIO;;SEGMENTO BALCÃO;39120.00-9
36368609000165;STS - FUNDO DE INVESTIMENTO EM ACOES - BDR NIVEL I - INVESTIDOR PROFISSIONAL;;SEGMENTO BALCÃO;38421.00-8
36368646000173;ALFA CASH - FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;SEGMENTO BALCÃO;40280.00-0
36368689000159;LIBRA II FI MULTIMERCADO CREDITO PRIVADO  IE INVESTIDOR PROFISSIONAL;;SEGMENTO BALCÃO;40141.00-8
36368735000110;JGP ALFAPREV - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO-PREVIDENCIARIO;;SEGMENTO BALCÃO;41402.00-7
36368869000130;BLUEMACAW RENDA FOF FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCÃO;41437.00-3
36397280000160;FIDUCIA 1 FIC FIM  CREDITO PRIVADO;;SEGMENTO BALCÃO;36260.00-3
36399810000100;SAFRA CREDIT OPPORTUNITIES FI RENDA FIXA REFERENCIADO DI CREDITO PRIVADO;;SEGMENTO BALCÃO;35924.00-3
36399842000105;MANAGER SQUADRA LONG BIASED FIC FIA;;SEGMENTO BALCÃO;36623.00-4
36399912000125;SAFRA CAPITAL MARKET SELECTION FI RENDA FIXA REFERENCIADO DI CREDITO PRIVADO;;SEGMENTO BALCÃO;35993.00-3
36399936000184;MANAGER OCEANA SELECTION S FIC FIA;;SEGMENTO BALCÃO;36014.00-8
36399964000100;MANAGER ABSOLUTO PARTNERS LS FIC FI ACOES;;SEGMENTO BALCÃO;36523.00-1
36400027000119;SAFRA GALILEO PLUS MASTER FIM;;SEGMENTO BALCÃO;36150.00-3
36400043000101;MANAGER ADAM PREVIDENCIA FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCÃO;36325.00-3
36400100000152;MANAGER SPX RAPTOR 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP IE;;SEGMENTO BALCÃO;41189.00-7
36400120000123;SAFRA PREV TOMCARIBE FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCÃO;37496.00-3
36400147000116;SAFRA PREV REGINAJU FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCÃO;37483.00-9
36400177000122;SAFRA PREV LUAKARI FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCÃO;37495.00-4
36400207000109;SAFRA PREV CRESCER FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCÃO;37497.00-2
36400410000177;MANAGER VELT S II FIC FIA;;SEGMENTO BALCÃO;36246.00-3
36400433000181;MANAGER NEST ABSOLUTE RETURN FIC FI MULTIMERCADO;;SEGMENTO BALCÃO;36320.00-8
36401278000118;ENDOWMENT INSTITUTO RODRIGO MENDES FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCÃO;36311.00-0
36401557000181;WARREN EQUALS FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCÃO;37551.00-3
36401730000141;COREMAS HOLDING II S/A;;SEGMENTO BALCÃO;37632.40-3
36420459000191;BALDO FIM CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36262.00-1
36420520000109;FAKA II FIC FIM CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCÃO;36261.00-2
36420566000110;BOM FUTURO FIM;;SEGMENTO BALCÃO;36281.00-6
36420599000160;CANADA I FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCÃO;35881.00-5
36420621000171;BASE CAMP FIM CP IE;;SEGMENTO BALCÃO;35882.00-4
